date,servo_stress_index
2023-06-11,0.14367821984837284
2023-06-12,0.14475989370352202
2023-06-13,0.14240291437517172
2023-06-14,0.14056339339665366
2023-06-15,0.14279911662401096
2023-06-16,0.14077043610540152
2023-06-17,0.14163995970582338
2023-06-18,0.1421527693302269
2023-06-19,0.1446967841320239
2023-06-19,0.13964933108559377
2023-06-20,0.14315465167630664
2023-06-21,0.14137023711297111
2023-06-22,0.1421665509987765
2023-06-23,0.14219744477433674
2023-06-24,0.14245758436042572
2023-06-25,0.14133524123496127
2023-06-26,0.1428006269886801
2023-06-27,0.14291704571557481
2023-06-28,0.14234025235839945
2023-06-29,0.1424497409561361
2023-06-30,0.1437059069627649
2023-07-01,0.14279905364689746
2023-07-02,0.14321043063280733
2023-07-03,0.14049919049794476
2023-07-04,0.14134102143466065
2023-07-05,0.14277605750550912
2023-07-06,0.14345368275927997
2023-07-07,0.14423952161683978
2023-07-08,0.13931057876544736
2023-07-09,0.141818052551728
2023-07-10,0.14258226741001245
2023-07-11,0.1435690463407072
2023-07-12,0.139809499964082
2023-07-12,0.14414451843906775
2023-07-13,0.14164587601602813
2023-07-14,0.2904046593464431
2023-07-15,0.3461662741286521
2023-07-16,0.20610340581238185
2023-07-17,0.34192756869935015
2023-07-18,0.43588320368423
2023-07-19,0.394591626896697
2023-07-20,0.4871620588229243
2023-07-21,0.5303862078167848
2023-07-22,0.4788478284997067
2023-07-23,0.4962528462616368
2023-07-24,0.6380383013452908
2023-07-25,0.7968913197153495
2023-07-25,0.4212910068018642
2023-07-26,0.6424944539829189
2023-07-27,0.3353482857002158
2023-07-28,0.4022186041992763
2023-07-29,0.30579013550513867
2023-07-30,0.33399181528044175
2023-07-31,0.4452094566049757
2023-08-01,0.4733135086415363
2023-08-02,0.49336193513180243
2023-08-03,0.36914415701083525
2023-08-04,0.4989715326502141
2023-08-05,0.793608991788533
2023-08-06,0.14245742971377062
2023-08-06,0.7909807558075593
2023-08-07,0.6302180981314621
2023-08-08,0.6464552700016074
2023-08-09,0.6409541184383174
2023-08-10,0.2919217579011411
2023-08-11,0.19051440360125532
2023-08-12,0.1419716305545812
2023-08-13,0.14291746270201583
2023-08-14,0.14179819215452166
2023-08-15,0.14231919883098176
2023-08-16,0.1416609415683373
2023-08-17,0.14130033169574882
2023-08-18,0.14217614395247277
2023-08-19,0.141759773647893
2023-08-20,0.4768040171452321
2023-08-21,0.6183659454844644
2023-08-22,0.14110106074929546
2023-08-22,0.6484395745462561
2023-08-23,0.6437512651969345
2023-08-24,0.14258108507523004
2023-08-25,0.35300721826175385
2023-08-26,0.3314067018766114
2023-08-27,0.3318252646865737
2023-08-28,0.3838211602926266
2023-08-29,0.4939563881519831
2023-08-30,0.39769055596831004
2023-08-31,0.39596853510750735
2023-09-01,0.48526282904150436
2023-09-02,0.5082208505574322
2023-09-03,0.1351079067079139
2023-09-03,0.4796487685164636
2023-09-04,0.6360575139656032
2023-09-05,0.6350224301412611
2023-09-06,0.6397009906916351
2023-09-07,0.3721861669425637
2023-09-08,0.32939908292957787
2023-09-09,0.3142877493538851
2023-09-10,0.4339166278785408
2023-09-11,0.33429859635234727
2023-09-12,0.46890715964553686
2023-09-13,0.4487296725391124
2023-09-14,0.239032468938368
2023-09-14,0.7908697120184098
2023-09-15,0.4131250698689464
2023-09-16,0.38732572300553897
2023-09-17,0.5780958207490584
2023-09-18,0.6317748386604717
2023-09-19,0.6373497501484269
2023-09-20,0.6343169716344009
2023-09-21,0.6398830460444108
2023-09-22,0.3907360794421548
2023-09-23,0.3926809084000322
2023-09-24,0.4252824536969596
2023-09-25,0.3876389308675049
2023-09-26,0.14363586655584112
2023-09-26,0.5338219481262667
2023-09-27,0.2913150904931449
2023-09-28,0.1159019821257494
2023-09-29,0.11217169193595829
2023-09-30,0.11239519829755555
2023-10-01,0.11038240813047681
2023-10-02,0.09575816563021816
2023-10-03,0.09161084457376292
2023-10-04,0.08406750091334197
2023-10-05,0.6152211194347186
2023-10-06,0.39647346264215544
2023-10-07,0.27131455711557007
2023-10-08,0.3734127194578957
2023-10-09,0.4134592625549124
2023-10-10,0.42384745047467864
2023-10-11,0.47105021531455404
2023-10-11,0.49731456827899034
2023-10-12,0.3559560090886229
2023-10-13,0.49590367138100405
2023-10-14,0.4546330485251394
2023-10-15,0.5208133531603492
2023-10-16,0.5306542643223116
2023-10-17,0.6090827014827807
2023-10-18,0.5505594534107181
2023-10-19,0.6121361814965762
2023-10-20,0.6200800154041446
2023-10-21,0.420347428072533
2023-10-22,0.13826855231552243
2023-10-22,0.38892998990481037
2023-10-23,0.3762633615875081
2023-10-24,0.350398221432907
2023-10-25,0.38809410217752216
2023-10-26,0.3875509022197382
2023-10-27,0.43649673495340857
2023-10-28,0.49564983916919936
2023-10-29,0.5619717445898251
2023-10-30,0.5601673666735538
2023-10-31,0.561509429573766
2023-11-01,0.6675443275188297
2023-11-02,0.7280463069642069
2023-11-03,0.13278056268414132
2023-11-03,0.8005676894151773
2023-11-04,0.4999833681366561
2023-11-05,0.460799324156429
2023-11-06,0.515818724736862
2023-11-07,0.38817903313652224
2023-11-08,0.45927054367101533
2023-11-09,0.5083697051799971
2023-11-10,0.5670126357440847
2023-11-11,0.5947772120876603
2023-11-12,0.4675526134756703
2023-11-13,0.6055466826728877
2023-11-14,0.5403168344406735
2023-11-15,0.6923808211572654
2023-11-15,0.7966897897485407
2023-11-16,0.713187662848397
2023-11-17,0.7487723484330981
2023-11-18,0.7477068588807865
2023-11-19,0.6448689610236125
2023-11-20,0.511421056580825
2023-11-21,0.5539692360820802
2023-11-22,0.30624064556776964
2023-11-23,0.33227355090346483
2023-11-24,0.2543750415478478
2023-11-25,0.27822058341336664
2023-11-26,0.1157432888428584
2023-11-26,0.4148075356985265
2023-11-27,0.42636661021485334
2023-11-28,0.5038165237785891
2023-11-29,0.44989119775786135
2023-11-30,0.39467613460343615
2023-12-01,0.6265184112021428
2023-12-02,0.6405038159957335
2023-12-03,0.6402352625889617
2023-12-04,0.6365461348048063
2023-12-05,0.28951180184047953
2023-12-06,0.3245817673029403
2023-12-07,0.39254541750447147
2023-12-08,0.4456575562566434
2023-12-08,0.5237702837656824
2023-12-09,0.4139267309278925
2023-12-10,0.36715472164910334
2023-12-11,0.40964317836390046
2023-12-12,0.46912888360937693
2023-12-13,0.4745997589074294
2023-12-14,0.3972786051213105
2023-12-15,0.4493019348499923
2023-12-16,0.4962659899606624
2023-12-17,0.5835850920979775
2023-12-18,0.5777928780224444
2023-12-19,0.07560325686007585
2023-12-19,0.6724011389645932
2023-12-20,0.4021608790508219
2023-12-21,0.3019723487328235
2023-12-22,0.3521521343771581
2023-12-23,0.2198686594662485
2023-12-24,0.2868401746143793
2023-12-25,0.3741591716734595
2023-12-26,0.37641388500340445
2023-12-27,0.385249833300629
2023-12-28,0.44280430712734437
2023-12-29,0.4825297660036063
2023-12-30,0.4539335574161337
2023-12-31,0.41205219777041063
2023-12-31,0.7955106785228255
2024-01-01,0.523257636021329
2024-01-02,0.6437783168210367
2024-01-03,0.6227470434885055
2024-01-04,0.3175161160814893
2024-01-05,0.24598139602281394
2024-01-06,0.24275840274743066
2024-01-07,0.33698206815053133
2024-01-08,0.32901737976273043
2024-01-09,0.35019527469307804
2024-01-10,0.33470728002224076
2024-01-11,0.05267139891160457
2024-01-11,0.5985626689040263
2024-01-12,0.0451368048368303
2024-01-13,0.5077754039058635
2024-01-14,0.48290661379672084
2024-01-15,0.33783405806646516
2024-01-16,0.40314574991460267
2024-01-17,0.4535486987008203
2024-01-18,0.5138262104727288
2024-01-19,0.49065296403535597
2024-01-20,0.15216106369232663
2024-01-21,0.20545544592830295
2024-01-22,0.4959142445669246
2024-01-23,0.29944392669012154
2024-01-24,0.5386135438973751
2024-01-24,0.26844180181368044
2024-01-25,0.3697441257126857
2024-01-26,0.2852472102368645
2024-01-27,0.3024950920323973
2024-01-28,0.3193434110241701
2024-01-29,0.5338141914865216
2024-01-30,0.38586987159144004
2024-01-31,0.3661251726492119
2024-02-01,0.4452680852240666
2024-02-02,0.361153701710953
2024-02-03,0.5435578611176213
2024-02-04,0.20760776660927044
2024-02-04,0.5938338291430196
2024-02-05,0.3155737920037783
2024-02-06,0.33118755479378875
2024-02-07,0.19366336898693212
2024-02-08,0.29579820320817835
2024-02-09,0.3138541263638893
2024-02-10,0.3527128750680377
2024-02-11,0.40020692615337156
2024-02-12,0.3304163505838435
2024-02-13,0.3802724350465856
2024-02-14,0.34484426244531763
2024-02-15,0.3446648953729498
2024-02-16,0.12523518147134705
2024-02-16,0.4856487347420681
2024-02-17,0.421170326145119
2024-02-18,0.3903010666900642
2024-02-19,0.4842568456231278
2024-02-20,0.5118032294527247
2024-02-21,0.31186640443841723
2024-02-22,0.5479677446870804
2024-02-23,0.2268437400933261
2024-02-24,0.2665572322463208
2024-02-25,0.31824348297768346
2024-02-26,0.2684367289708165
2024-02-27,0.17575531299186656
2024-02-27,0.6003989770181998
2024-02-28,0.5968390905918296
2024-02-29,0.23859568687138247
2024-03-01,0.5941155229204682
2024-03-02,0.5926122205289945
2024-03-03,0.3580300991013012
2024-03-04,0.5980421625820177
2024-03-05,0.24881459529412508
2024-03-19,0.49722388834685294
2024-03-20,0.3784844225779753
2024-03-21,0.5120743704029765
2025-03-12,0.08048759436189999
2025-03-14,0.44124065187535083
2025-03-15,0.509434090359318
2025-03-16,0.5280441577295129
2025-03-17,0.6961362348902187
2025-03-18,0.44026286652816954
2025-03-19,0.440274357446184
2025-03-20,0.7139126083579563
2025-03-21,0.7916827800376829
2025-03-22,0.7869308932023396
2025-03-25,0.6477567854515888
2025-03-26,0.7700521507477932
2025-03-27,0.7954742714439458
2025-03-28,0.795578202221982
2025-03-29,0.7881628692201134
2025-03-30,0.7913579143791303
2025-03-31,0.7956760248920738
2025-03-31,0.7869422437871759
2025-04-01,0.7956150546407922
2025-04-02,0.794960591541457
2025-04-03,0.7952693919783768
2025-04-04,0.7950690833775581
2025-04-05,0.787608157201365
2025-04-06,0.44277576302390725
2025-04-07,0.4452315599546344
2025-04-08,0.4440090958398624
2025-04-09,0.4738863923653255
2025-04-10,0.7953602732495133
2025-04-11,0.5198449293268117
2025-04-12,0.796317499446253
2025-04-13,0.4950633444233538
2025-04-14,0.796632695540834
2025-04-15,0.6551428282575088
2025-04-16,0.5272355449969153
2025-04-17,0.6972944083423783
2025-04-18,0.5256526888459618
2025-04-19,0.7141111804843431
2025-04-20,0.795863320292733
2025-04-21,0.707777071177671
2025-04-22,0.7963261168111211
2025-04-23,0.617236969952378
2025-04-23,0.7985085211008451
2025-04-24,0.7966289723942521
2025-04-25,0.79593709076115
2025-04-26,0.7960380809856995
2025-04-27,0.7959470059618142
2025-04-28,0.7946152765829717
2025-04-29,0.7958144473568852
2025-04-30,0.7957436961243507
2025-05-01,0.7960446846540924
2025-05-02,0.7960953771718082
2025-05-03,0.795512902402773
2025-05-04,0.796470480829213
2025-05-05,0.5330378529160278
2025-05-06,0.4830792073947993
2025-05-07,0.6810651183071663
2025-05-08,0.44522576406747966
2025-05-09,0.7958897339993686
2025-05-10,0.5666145899669082
2025-05-11,0.6821694405420411
2025-05-12,0.699259230651464
2025-05-13,0.79504626239381
2025-05-14,0.7959262628557792
2025-05-15,0.6100575182849247
2025-05-16,0.5448931364673252
2025-05-16,0.7872014777617539
2025-05-17,0.7147220538137907
2025-05-18,0.46047062823951757
2025-05-19,0.7463203490451434
2025-05-20,0.6302609304768023
2025-05-21,0.4907388209963778
2025-05-22,0.7961548548848767
2025-05-23,0.47428155686579315
2025-05-24,0.7436589743658648
2025-05-25,0.7952560754446734
2025-05-26,0.20017879853347725
2025-05-27,0.12238640933522466
2025-05-27,0.2658274654464883
2025-05-28,0.22251404980878062
2025-05-29,0.3726187554524469
2025-05-29,0.11619274253872382
2025-05-30,0.2535170220358107
2025-05-31,0.23371973938683815
2025-05-31,0.2964804659495007
2025-06-01,0.2277289076747389
2025-06-02,0.11247638104378575
2025-06-02,0.35863958465716317
2025-06-03,0.2896781873997201
2025-06-04,0.20733541175978196
2025-06-04,0.3514362565712072
2025-06-05,0.2436674168375469
2025-06-06,0.1636269988726457
2025-06-06,0.43067643193571287
2025-06-07,0.17158287423701396
2025-06-08,0.23078177648556628
2025-06-09,0.1445186767702368
2025-06-09,0.23421780013934956
2025-06-10,0.19650798920276974
2025-06-11,0.25628515586716116
2025-06-11,0.1544968991464995
2025-06-12,0.2730142408673475
2025-06-13,0.14647278912701156
2025-06-13,0.22919210388030586
2025-06-14,0.23502084952094532
2025-06-15,0.10065441670793855
2025-06-15,0.2562713162804866
2025-06-16,0.22863265002156702
2025-06-17,0.15169599303552583
2025-06-17,0.36118410864206374
2025-06-18,0.404454320335935
2025-06-19,0.24148785733853045
2025-06-19,0.37184281383911527
2025-06-20,0.22433196213204332
2025-06-21,0.13634476125545125
2025-06-21,0.3715408268342493
2025-06-22,0.26013477127374995
2025-06-23,0.1509985555250114
2025-06-23,0.5540730613508279
2025-06-24,0.22454550030570938
2025-06-25,0.27688296867533
2025-06-25,0.7155366701034799
2025-06-26,0.1939011785246493
2025-06-27,0.24194845649799623
2025-06-28,0.2022317866107492
2025-06-28,0.10137057008344279
2025-06-29,0.2871229226835373
2025-06-30,0.2493637492917364
2025-06-30,0.2829346389558629
2025-07-01,0.266150970632758
2025-07-02,0.14883562259041894
2025-07-02,0.2919293057887159
2025-07-03,0.14691679457039464
2025-07-04,0.25132756838209547
2025-07-04,0.19739366284726295
2025-07-05,0.2970089569915696
2025-07-06,0.1942474792007314
2025-07-06,0.24093317560680466
2025-07-07,0.22146785724846932
2025-07-08,0.13705441977998897
2025-07-08,0.2734078080126072
2025-07-09,0.2290589678131928
2025-07-10,0.27549944793758296
2025-07-10,0.14115804550399
2025-07-11,0.21388416615213696
2025-07-12,0.10077897000056316
2025-07-12,0.7577775501200091
2025-07-13,0.1275940686095329
2025-07-14,0.621072923746794
2025-07-15,0.4455521131644919
2025-07-16,0.43926807595345374
2025-07-17,0.42311488883689097
2025-07-18,0.445188234450857
2025-07-19,0.445188234450857
2025-07-20,0.445188234450857
2025-07-21,0.445188234450857
2025-07-22,0.445188234450857
2025-07-23,0.445188234450857
2025-07-23,0.445188234450857
2025-07-24,0.445188234450857
2025-07-25,0.445188234450857
2025-07-26,0.445188234450857
2025-07-27,0.445188234450857
2025-07-28,0.445188234450857
2025-07-29,0.445188234450857
2025-07-30,0.445188234450857
2025-07-31,0.445188234450857
2025-08-01,0.445188234450857
2025-08-02,0.445188234450857
2025-08-03,0.445188234450857
2025-08-04,0.445188234450857
2025-08-05,0.445188234450857
2025-09-11,0.1345844469842815
2025-09-12,0.141833668865694
2025-09-12,0.12736724585348413
2025-09-13,0.13791930010755
2025-09-14,0.12739734855089246
2025-09-14,0.15656860787310534
2025-09-15,0.161703337157715
2025-09-16,0.11256447156265245
2025-09-16,0.23608361107832265
2025-09-17,0.24700968712856225
2025-09-18,0.13014479360666475
2025-09-19,0.14326614863059067
2025-09-19,0.24982318274227588
2025-09-20,0.1341193226893881
2025-09-21,0.1283781208395327
2025-09-21,0.14233278693153226
2025-09-22,0.10145395778199748
2025-09-23,0.22032408212699278
2025-09-23,0.09892339725478226
2025-09-24,0.25032922751114217
2025-09-25,0.22045941672489516
2025-09-26,0.2519086640180026
2025-09-29,0.08048759436189999
2025-09-29,0.08048759436189999
2025-09-30,0.16968253709633485
2025-10-01,0.18483658613380316
2025-10-02,0.16899668112853702
2025-10-02,0.2157010853201627
2025-10-03,0.15194292110561314
2025-10-04,0.17688759555934278
2025-10-04,0.0946428095911916
2025-10-05,0.1660153778383962
2025-10-06,0.1335806324710662
2025-10-07,0.14142534422910497
2025-10-07,0.14356248713671882
2025-10-08,0.19115469560525494
2025-10-09,0.15493473641255634
2025-10-09,0.18154142847892818
2025-10-10,0.14286293931229582
2025-10-11,0.14440476373029468
2025-10-11,0.1397038708268238
2025-10-12,0.14515178869379858
2025-10-13,0.14537453189872437
2025-10-14,0.13744533149117272
2025-10-14,0.15669679572537504
2025-10-15,0.15633865763493762
2025-10-16,0.14583100626424889
2025-10-16,0.14640805171033264
2025-10-17,0.19446478200838932
2025-10-18,0.1013091305130349
2025-10-18,0.22340898444543117
2025-10-19,0.19344740489180925
2025-10-20,0.22289092887549658
2025-10-21,0.10437497895997626
2025-10-21,0.24989944129968736
2025-10-22,0.14877330646674267
2025-10-23,0.1449987039192243
2025-10-23,0.13993948411663992
2025-10-24,0.17136332688369826
2025-10-25,0.17382544700650476
2025-10-25,0.1419813830285464
2025-10-26,0.19584344918909752
2025-10-27,0.17653278020928498
2025-10-28,0.09784941241895674
2025-10-28,0.15555230739171894
2025-10-29,0.2467378544308849
2025-10-30,0.21481793158803686
2025-10-30,0.24394745616315006
2025-10-31,0.08048759436189999
2025-11-01,0.08048759436189999
2025-11-02,0.08048759436189999
2025-11-02,0.08048759436189999
2025-11-03,0.08048759436189999
2025-11-04,0.08048759436189999
2025-11-05,0.12590343842299181
2025-11-05,0.09296120408704142
2025-11-06,0.12422126976478595
2025-11-07,0.04514672300701333
2025-11-07,0.06129278439337783
2025-11-08,0.04514203138007557
2025-11-09,0.04514048805669002
2025-11-09,0.04514307705730957
2025-11-10,0.09480673884487498
2025-11-11,0.11815398691212761
2025-11-12,0.09731165357548963
2025-11-12,0.04514556177258527
2025-11-13,0.04514497532183065
2025-11-14,0.04514822039163085
2025-11-14,0.045149540050573325
2025-11-15,0.047639205553414575
2025-11-16,0.12299245123058544
2025-11-16,0.05270948596668061
2025-11-17,0.04843141724387999
2025-11-18,0.1796412430476047
2025-11-19,0.15000304075004905
2025-11-19,0.15000304075004905
2025-11-20,0.18069721918902767
2025-11-21,0.16661134609587908
2025-11-21,0.13917513749351115
2025-11-22,0.1253510141453355
2025-11-23,0.15074537866717552
2025-11-23,0.2471869199604604
2025-11-24,0.1560100384067738
2025-11-25,0.2504256949042434
2025-11-26,0.14550475799812265
2025-11-26,0.250371409144469
2025-11-27,0.16732043200905572
2025-11-28,0.12335072960432993
2025-11-28,0.24813665765860843
2025-11-29,3.04075004904771e-06
2025-11-30,3.04075004904771e-06
2025-11-30,0.029941817407390315
2025-12-01,0.16337596208679328
2025-12-02,0.20083693929065938
2025-12-02,0.18020974898434933
2025-12-03,0.15210428400593465
2025-12-04,0.21151235750075248
2025-12-05,0.14327782656050572
2025-12-05,0.24936108387258413
2025-12-06,0.23288283710106494
2025-12-07,0.10097730632240941
2025-12-07,0.20282852278253616
2025-12-08,0.162015871996066
2025-12-09,0.1328174007148666
2025-12-09,0.14220743591127719
2025-12-10,0.17744282747130158
2025-12-11,0.19973652673819337
2025-12-12,0.24096046744835323
2025-12-12,0.14555062223138565
2025-12-13,0.1830258387705419
2025-12-14,0.2511135087122247
2025-12-14,0.24824111884930924
2025-12-19,0.16833156076511013
2025-12-20,0.2409009618481533
2025-12-20,0.14332071431969326
2025-12-21,0.16691511459135855
2025-12-22,0.10107759589558082
2025-12-23,0.1870429058813461
2025-12-23,0.15821779896665622
2025-12-24,0.21317043997293006
2025-12-25,0.22294979362641346
2025-12-25,0.1505316055248484
2025-12-26,0.20571795663466166
2025-12-27,0.14511942173699852
2025-12-27,0.1409976189844624
2025-12-28,0.14390883801158733
2025-12-29,0.1451434062586844
2025-12-30,0.14347190145461475
2025-12-30,0.14514386417849812
2025-12-31,0.1451445372191163
2026-01-01,0.1451408985811586
2026-01-01,0.1442891292184202
2026-01-02,0.1438912883238055
2026-01-03,0.1405084527558999
2026-01-03,0.14372342609005118
2026-01-04,0.14383697582382282
2026-01-05,0.20991875304603497
2026-01-06,0.09802209516022663
2026-01-06,0.11799090840968018
2026-01-07,0.17093527715165818
2026-01-08,0.17557516034356574
2026-01-08,0.1439868558476017
2026-01-09,0.19212523184476146
2026-01-10,0.17695279732170452
2026-01-10,0.09607148011630981
2026-01-11,0.15884680266476034
2026-01-12,0.15128930191423606
2026-01-13,0.18304903329530942
2026-01-13,0.16139224889087672
2026-01-14,0.1683733455744732
2026-01-15,0.1520788080209274
2026-01-15,0.12714709748801573
2026-01-16,0.20405948476446678
2026-01-17,0.1510959106712772
2026-01-18,0.23447679930869159
2026-01-18,0.16954104792857388
2026-01-19,0.14555314696703392
2026-01-20,0.1838305094869196
2026-01-20,0.16993408545355085
2026-01-21,0.20140429570648188
2026-01-22,0.1508456285527071
2026-01-22,0.1503416868980268
2026-01-23,0.187596557877566
2026-01-24,0.14575402651997355
2026-01-25,0.14239300793995632
2026-01-25,0.144426707165154
2026-01-26,0.1233433375684374
2026-01-27,0.17599515937617816
2026-01-27,0.1579196584390275
2026-01-28,0.16431828754537936
2026-01-29,0.1402102293543411
2026-01-29,0.1450320310235029
2026-01-30,0.14644680637600738
2026-01-31,0.1113335559070033
2026-02-01,0.20512645993663503
2026-02-01,0.15630990884514476
2026-02-02,0.15805636526953873
2026-02-03,0.14495874589623964
2026-02-03,0.1950624831951113
2026-02-04,0.14579859378567034
2026-02-05,0.2243255158980768
2026-02-05,0.14323054308699879
2026-02-06,0.17779924662446217
2026-02-07,0.14502349130275882
2026-02-07,0.10790595547803025
2026-02-08,0.16714584792327486
2026-02-09,0.20611480087991935
2026-02-10,0.16234373787758025
2026-02-10,0.12981152781325503
2026-02-11,0.10109999952122939
2026-02-12,0.18097847386948462
2026-02-12,0.201073659364559
2026-02-13,0.19460461536517115
2026-02-14,0.15154918983697652
2026-02-14,0.14095011077183078
2026-02-15,0.24064101606736182
2026-02-16,0.1429302675535356
2026-02-17,0.10050894131135202
2026-02-17,0.1438220894451111
2026-02-18,0.13812570455436188
2026-02-19,0.11673804451558714
2026-02-19,0.09297514870319289
2026-02-20,0.1202349079864111
2026-02-21,0.12604658060800994
2026-02-21,0.14166833306904447
2026-02-22,0.09733932507395375
2026-02-23,0.16166044271396074
2026-02-24,0.10119619821256205
2026-02-24,0.14194746204312028
2026-02-25,0.14831236279632487
2026-02-26,0.12365296920401812
2026-02-26,0.1485143494695203
2026-02-27,0.13852634176409157
2026-02-28,0.20711592881183272
2026-02-28,0.1415742073634892
2026-03-01,0.11750720366333456
2026-03-03,0.13266142734015876
2026-03-04,0.018517955860474545
2026-03-04,0.16440697539328192
2026-03-05,0.1411628895978065
