date,servo_stress_index,stress_slope,stress_volatility,stress_trend,instability_score,instability_flag
2021-11-05,0.3091691722975165,-0.10337408438126022,0.057424579520931884,0.3430743775023919,0.13505727673856655,False
2021-11-06,0.4123735997143205,0.10320442741680402,0.057131119866259406,0.3780286762302046,0.24857435205545336,False
2021-11-07,0.4126449682136027,0.0002713684992821652,0.05706519807024095,0.37806258007514654,0.21781693427063417,False
2021-11-08,0.4130000023667135,0.00035503415311083364,0.04627433229618837,0.4126728567648789,0.2158613778885277,False
2021-11-09,0.306210815487288,-0.10678918687942551,0.057511422975327964,0.3772852620225347,0.13257093627488195,False
2021-11-10,0.3071858644779721,0.0009750489906840687,0.058046082050692754,0.34213222744399124,0.1654946633463298,False
2021-11-11,0.4122408199092341,0.10505495543126203,0.05802203702078212,0.34187916662483137,0.24924130398815209,False
2021-11-12,0.3062170729239502,-0.10602374698528394,0.0581057494271591,0.3418812524370521,0.13292256225182172,False
2021-11-13,0.3549645241653929,0.04874745124144275,0.04681796782647472,0.35780747233285903,0.20147009102042424,False
2021-11-14,0.4127347702677004,0.057770246102307465,0.0529350744796116,0.35797212245234783,0.23428547386046475,False
2021-11-15,0.5977417477142796,0.18500697744657918,0.1104869178583442,0.4551470140491243,0.3764703506627824,True
2021-11-16,0.3066624097575843,-0.29107933795669527,0.12114589394712517,0.4390463092465214,0.0902365822812086,False
2021-11-17,0.3071612171383439,0.0004988073807595805,0.12097223009025304,0.40385512487006925,0.1779246968014504,False
2021-11-18,0.3070350732731016,-0.0001261438652422897,0.12678172745552443,0.3069529000563433,0.17883603896808298,False
2021-11-19,0.3070772918282343,4.221855513270034e-05,0.13003095915347448,0.30709119407989327,0.17955750331135184,False
2021-11-20,0.4132790858776279,0.10620179404939362,0.04753699271012319,0.3424638169929879,0.24800747969565667,False
2021-11-21,0.3071706969182101,-0.10610838895941782,0.047479814391613646,0.34250902487469076,0.13124879464960243,False
2021-11-22,0.3065923670359701,-0.0005783298822399918,0.04754390179896538,0.3423473832772694,0.16263146491310612,False
2021-11-23,0.3064940751575796,-9.829187839049958e-05,0.04760477482383291,0.30675237970391994,0.16273850498003922,False
2021-11-24,0.4114773586614008,0.10498328350382119,0.057857740982290864,0.34152126695165014,0.2488052125783049,False
2021-11-25,0.4110397460317437,-0.00043761262965708037,0.05724118100522199,0.37633705995024136,0.21683682542801913,False
2021-11-26,0.3059068400631345,-0.10513290596860919,0.057471941777719665,0.37614131491875963,0.13290793659652841,False
2021-11-27,0.411866652467339,0.10595981240420449,0.057654827636421935,0.37627107952073907,0.24925223548221523,False
2021-11-28,0.3056087255945782,-0.10625792687276081,0.057897009603853127,0.34112740604168396,0.13250638665623146,False
2021-11-29,0.41533803853401,0.10972931293943183,0.05862331646151498,0.3776044721986424,0.2523124764411376,False
2021-11-30,0.4094476013326873,-0.005890437201322707,0.058348019673366704,0.3767981218204252,0.21462627344062019,False
2021-12-01,0.4130783694535807,0.0036307681208933573,0.04782042556627168,0.41262133644009263,0.2171925002763127,False
2021-12-02,0.4093617403534684,-0.0037166291001122786,0.04756047168147922,0.4106292370465788,0.21307797578299636,False
2021-12-03,0.4115015003838985,0.0021397600304300934,0.0025350078025774673,0.41131387006364917,0.20689967976159376,False
2021-12-04,0.4127469192723347,0.0012454188884362116,0.001764831919712648,0.41120338666990053,0.20710005168664075,False
2021-12-05,0.3076642528464822,-0.10508266642585251,0.046536574051633944,0.37730422416757176,0.13161464130581213,False
2021-12-06,0.3509300440682152,0.04326579122173302,0.04741356768008236,0.3571137387290107,0.197927472936644,False
2021-12-07,0.3062579227858622,-0.04467212128235298,0.05272662566493488,0.32161740656685317,0.1502726501412122,False
2021-12-08,0.4120995501198412,0.10584162733397895,0.05287930268106402,0.35642917232463955,0.2483781237963271,False
2021-12-09,0.4126197252992584,0.0005201751794172149,0.052846365211959775,0.37699239940165397,0.21703518824584633,False
2021-12-10,0.3066913614361086,-0.1059283638631498,0.0530789180259316,0.37713687895173603,0.13218295516429568,False
2021-12-11,0.412220533340587,0.10552917190447841,0.05797072581215926,0.3771772066919847,0.24936316340406886,False
2021-12-12,0.4129697995934533,0.0007492662528663097,0.047310201284591624,0.37729389812338293,0.21617171992950487,False
2021-12-13,0.4128872862029928,-8.251339046050354e-05,0.047397927966659516,0.4126925397123444,0.21589847467769016,False
2021-12-14,0.3059831943358063,-0.10690409186718652,0.05825443846043953,0.37728009337741747,0.1325712572998351,False
2021-12-15,0.4134214260490053,0.107438231713199,0.047805286620761944,0.3774306355292681,0.24850323986261472,False
2021-12-16,0.3058196021151596,-0.10760182393384571,0.05871154969353455,0.3417414074999903,0.13237156381613296,False
2021-12-17,0.4123851597450714,0.10656555762991182,0.05860560312119506,0.3772087293030788,0.24988336778574827,False
2021-12-18,0.4179129583794149,0.005527798634343495,0.05955826814624731,0.3787059067465486,0.22252647240925993,False
2021-12-19,0.4081697872082192,-0.009743171171195664,0.048045256905813835,0.41282263511090184,0.2107709936339137,False
2021-12-20,0.414585831864823,0.006416044656603781,0.04818045525915863,0.4135561924841524,0.21885382038122436,False
2021-12-21,0.3062473124924614,-0.10833851937236161,0.04798969597124209,0.3763343105218346,0.13022003962877063,False
2021-12-22,0.3058361702836765,-0.00041114220878490926,0.058992304753386134,0.3422231048803203,0.16459320342988,False
2021-12-23,0.4122843955498692,0.10644822526619269,0.057906274531508026,0.34145595944200235,0.24965792026109399,False
2021-12-24,0.4122790907030657,-5.304846803499963e-06,0.05861844050609132,0.3767998855122037,0.21786164199871005,False
2021-12-25,0.4126406504650204,0.00036155976195473283,0.0582559383258012,0.41240137890598505,0.21807998082625688,False
2021-12-26,0.4125980443064676,-4.26061585527826e-05,0.04767969918885407,0.41250592849151785,0.2158221801434388,False
2021-12-27,0.3064075286580113,-0.10619051564845633,0.04742418157893721,0.3772154078098331,0.1308314459502562,False
2021-12-28,0.412048478533093,0.10564094987508171,0.047398122255620095,0.3770180171658573,0.24719614868019504,False
2021-12-29,0.41237348622449,0.0003250076913969835,0.04740863749071612,0.3769431644718648,0.2157659729178073,False
2021-12-30,0.3641657920591647,-0.04820769416532528,0.046885025133622485,0.3961959189389159,0.1769975928067093,False
2021-12-31,0.4145034123556401,0.05033762029647537,0.047207419909472935,0.3970142302130983,0.23179447624865726,False
2022-01-01,0.4125173194453287,-0.0019860929103113767,0.02179831832805805,0.3970621746200445,0.21002249551518254,False
2022-01-02,0.4122281886411367,-0.0002891308041920171,0.021816857185392707,0.41308297348070183,0.2103907265163893,False
2022-01-03,0.4112291636288521,-0.0009990250122846045,0.021701709647082665,0.41199155723843917,0.2096552162401572,False
2022-01-04,0.4123592825015741,0.001130118872722019,0.0011937237641657247,0.4119388782571876,0.2067574216654368,False
2022-01-05,0.3066455341673681,-0.10571374833420599,0.047155977513366226,0.37674466009926477,0.1310398380860955,False
2022-01-06,0.4125696191256418,0.10592408495827366,0.04716195017205714,0.3771914785981947,0.24749442508471442,False
2022-01-07,0.4130246908235911,0.00045507169794933855,0.047252809911599546,0.37741328137220037,0.21609942890350028,False
2022-01-08,0.4130550770018716,3.0386178280494835e-05,0.04745326066820379,0.41288312898370155,0.2160273064880607,False
2022-01-09,0.4140137460063886,0.000958669004517021,0.04764020724486635,0.4133645046106171,0.2168225151535227,False
2022-01-10,0.4172921954871064,0.00327844948071776,0.001918882348936701,0.4147870061651222,0.21001340905755586,False
2022-01-11,0.4185035632356665,0.0012113677485601215,0.002550893133453581,0.4166031682430538,0.21012537056909203,False
2022-01-12,0.307423871403907,-0.11107969183175953,0.04848197183555579,0.38107321004222666,0.13008442251953678,False
2022-01-13,0.4125390205965329,0.10511514919262593,0.04843194188182626,0.37948881841203547,0.2474904434324195,False
2022-01-14,0.3060359102046033,-0.10650311039192961,0.059954295079234506,0.3419996007350144,0.13305788100056967,False
2022-01-15,0.4107652155767911,0.10472930537218778,0.058791142811575076,0.376446715459309,0.24855962796236689,False
2022-01-16,0.30584294598268,-0.10492226959411105,0.057636842517544744,0.34088135725469143,0.13297216061661565,False
2022-01-17,0.306555580052775,0.0007126340700949751,0.0577927219685705,0.3410545805374154,0.16505012464113009,False
2022-01-18,0.4129974683502007,0.10644188829742568,0.05792024622588401,0.34179866479521853,0.25001534990950486,False
2022-01-19,0.412672317325191,-0.0003251510250096845,0.058035682175610885,0.3774084552427222,0.21784574979021476,False
2022-01-20,0.4137145451527201,0.0010422278275291075,0.05856909743038468,0.4131281102760373,0.21888376041069574,False
2022-01-21,0.4184491578244469,0.004734612671726812,0.048312042796855734,0.41494534010078593,0.22030737127311265,False
2022-01-22,0.4145266718465328,-0.003922485977914114,0.002334931076509494,0.4155634582745666,0.20655357634519406,False
2022-01-23,0.4121630815895273,-0.002363590257005499,0.0024912490081387133,0.4150463037535023,0.20587071351928973,False
2022-01-24,0.3074323204887016,-0.10473076110082569,0.04803350508799279,0.3780406913082539,0.13190363293170165,False
2022-01-25,0.4117648607692489,0.10433254028054728,0.04783341027142439,0.377120087615826,0.2467488745230735,False
2022-01-26,0.4121706134227238,0.0004057526534749223,0.04707027184116866,0.3771225982268915,0.2156210868756381,False
2022-01-27,0.4111163199234785,-0.0010542934992452957,0.04667828411019261,0.4116839313718171,0.21457752873400418,False
2022-01-28,0.4128474507286919,0.0017311308052133656,0.04675704978357872,0.4120447946916314,0.21629447456262568,False
2022-01-29,0.4124416141138287,-0.00040583661486320866,0.0006624289910634108,0.412135128255333,0.20623154187066806,False
2022-01-30,0.4158613401015828,0.003419725987754141,0.0017815125834793539,0.4137168016480344,0.20931289036381354,False
2022-01-31,0.4141296025222142,-0.0017317375793686196,0.001799766631262215,0.41414418557920857,0.20690523331354896,False
2022-02-01,0.4127207666054288,-0.0014088359167854225,0.001420860425582426,0.41423723640974197,0.20622190461279527,False
2022-02-02,0.413803746634019,0.001082980028590197,0.0013571443560567685,0.41355137192055397,0.20749819619679788,False
2022-02-03,0.4112735613290151,-0.0025301853050038736,0.0017038277554121287,0.4125993581894876,0.2052184906240888,False
2022-02-04,0.3068455803166312,-0.10442798101238393,0.04747872476758745,0.3773076294265551,0.1315901408081179,False
2022-02-05,0.417026696111577,0.11018111579494583,0.047836378410375746,0.3783819459190744,0.25113495847634737,False
2022-02-06,0.306676416902653,-0.11035027920892398,0.05879160602255629,0.34351623111028706,0.13199144589316059,False
2022-02-07,0.4119407368206225,0.10526431991796947,0.05845846238539939,0.37854794994495083,0.24924135686278195,False
2022-02-08,0.4111542841081747,-0.000786452712447816,0.05843781357946296,0.3765904792771501,0.21702876895624557,False
2022-02-09,0.4123255026096721,0.0011712185014974286,0.0476548564923729,0.4118068411794898,0.21604508815375986,False
2022-02-10,0.4124586676377443,0.00013316502807220187,0.0470913693642085,0.411979484785197,0.2156875572001355,False
2022-02-11,0.4128904016753536,0.0004317340376093215,0.0006537269990337622,0.4125581906409233,0.20670546644876636,False
2022-02-12,0.4138220259157436,0.00093162424038995,0.0009667887414858559,0.41305703174294717,0.20738385797828596,False
2022-02-13,0.4144998414383385,0.0006778155225949378,0.0009336316121287204,0.41373742300981187,0.2076399916983735,False
2022-02-14,0.4130801629990878,-0.0014196784392507267,0.0008098548579495553,0.41380067678439,0.20627614893935858,False
2022-02-15,0.4113211579750733,-0.0017590050240144928,0.0011923611923144919,0.4129670541374999,0.2053713497187952,False
2022-02-16,0.4139949130096421,0.002673755034568792,0.0012399259103666733,0.41279874466126776,0.20804756819726503,False
2022-02-17,0.4118886251792331,-0.002106287830409004,0.0013500181585921376,0.41240156538798284,0.20558242987221226,False
2022-02-18,0.4113548641607812,-0.0005337610184518726,0.0011724037915271882,0.4124128007832188,0.20575178453316048,False
2022-02-19,0.4120926155203382,0.000737751359557004,0.0010946026654355863,0.41177870162011754,0.20648655370112332,False
2022-02-20,0.4119108569918261,-0.00018175852851209928,0.0010144402389874916,0.41178611222431516,0.20610378898515694,False
2022-02-21,0.4122902621800798,0.00037940518825368974,0.00034876515245725864,0.41209791156408143,0.20632870567700745,False
2022-02-22,0.4121434529297799,-0.00014680925029991743,0.00036362987559214574,0.41211485736722864,0.20610040966491838,False
2022-02-23,0.412024470613943,-0.00011898231583690189,0.00014082625148964428,0.4121527285746009,0.20600470586251834,False
2022-02-24,0.4184115384508982,0.006387067836955196,0.0028295735226076097,0.41419315399820705,0.21168780428105718,False
2022-02-25,0.4120935132013527,-0.0063180252495455,0.0028073414809391905,0.41417650742206463,0.20471281732200053,False
2022-02-26,0.3064281242788429,-0.10566538892250976,0.048037381761097495,0.37897772531036455,0.13112192181488805,False
2022-02-27,0.4124427507857247,0.10601462650688176,0.04806859112526746,0.37698812942197346,0.24763948156998036,False
2022-02-28,0.4118126393249949,-0.0006301114607297764,0.048046926929346596,0.3768945047965208,0.21532667161014785,False
2022-03-01,0.3072265750336857,-0.10458606429130918,0.057670256669547004,0.37716065504813506,0.1337715195633595,False
2022-03-02,0.4125284892390495,0.10530191420536378,0.05774990063410585,0.3771892345325767,0.24940479900795506,False
2022-03-03,0.4127318933108537,0.00020340407180419184,0.04702682247454751,0.377495652527863,0.2158323323718776,False
2022-03-04,0.4137579116829443,0.001026018372090598,0.04717773996934503,0.4130060980776158,0.21662230934696833,False
2022-03-05,0.4125196280744784,-0.0012382836084658955,0.047254418880575216,0.41300314435609214,0.2153392127308145,False
2022-03-06,0.4180964007342386,0.0055767726597601985,0.0023862785531960705,0.41479131349722037,0.21119848787568657,False
2022-03-07,0.4092771423785114,-0.008819258355727166,0.0031751973636773637,0.4132977237290762,0.20262783315527302,False
2022-03-08,0.4188465719501466,0.009569429571635146,0.003986777979371856,0.41540670502096555,0.2130914704424382,False
2022-03-09,0.3061220862898134,-0.11272448566033316,0.048712431493349764,0.3780819335394905,0.1289861837454767,False
2022-03-10,0.4162539482494594,0.11013186195964597,0.049114029352184466,0.3804075354964731,0.2509893385830604,False
2022-03-11,0.4122853604932831,-0.003968587756176256,0.048457333363112386,0.378220465010852,0.21464357059241115,False
2022-03-12,0.4143225839713743,0.0020372234780911547,0.04894266695386763,0.4142872975713723,0.21756099241988802,False
2022-03-13,0.4116307022825951,-0.0026918816887792074,0.04811016675271037,0.41274621558241753,0.21462981998520583,False
2022-03-14,0.4167809042341807,0.005150201951585609,0.0022992918335386875,0.41424473016271673,0.21039537106927375,False
2022-03-15,0.4133656232241867,-0.003415281009993998,0.0020169252907915446,0.41392574324698755,0.20606161236725345,False
2022-03-16,0.4140421166647343,0.0006764934405475986,0.0018608626569983967,0.41472954804103385,0.2075961788959311,False
2022-03-17,0.411368910811297,-0.002673205853437277,0.0021847573414452708,0.412925550233406,0.2053194451179064,False
2022-03-18,0.4116165103493185,0.0002475995380215035,0.0021876990136111413,0.41234251260844995,0.20632007483878795,False
2022-03-19,0.4124161317413224,0.0007996213920039019,0.0011374583034558304,0.41180051763397935,0.20667544394895354,False
2022-03-20,0.3064935302521351,-0.1059226014891873,0.047356864936147,0.37684205744759197,0.13094135766654075,False
2022-03-21,0.4115280049910905,0.10503447473895539,0.04706598775481446,0.376812555661516,0.24668754246819477,False
2022-03-22,0.3476067694743587,-0.06392123551673179,0.04867126384469156,0.35520943490586143,0.16436126685109811,False
2022-03-23,0.4127168727718239,0.0651101032974652,0.048863755118215946,0.3906172157457577,0.2356642183987947,False
2022-03-24,0.4128151654574828,9.829268565891836e-05,0.04893398235890326,0.3910462692345551,0.21622386700621973,False
2022-03-25,0.412837438894642,2.2273437159159304e-05,0.0290148535587076,0.4127898257079829,0.21222837219021026,False
2022-03-26,0.306720499827819,-0.10611693906682296,0.049076637180914026,0.37745770139331464,0.13134049563004543,False
2022-03-27,0.3552394808651754,0.04851898103735641,0.047980394396954465,0.35826580652921214,0.20177151362318554,False
2022-03-28,0.4157443048902406,0.060504824025065185,0.048511603046464485,0.35923476186107833,0.23572592026193276,False
2022-03-29,0.4194596119309086,0.00371530704066797,0.049688974648059964,0.3968144658954415,0.22078219300726667,False
2022-03-30,0.4092534322842863,-0.010206179646622293,0.04915590410926783,0.4148191163684785,0.21139604307001003,False
2022-03-31,0.4134620006649372,0.004208568380650923,0.026750159870555696,0.41405834829337734,0.21334360282077502,False
2022-04-01,0.3019815816832565,-0.1114804189816807,0.05044659149432193,0.37489900487749334,0.12763598344598842,False
2022-04-02,0.3062822437616402,0.004300662078383699,0.06033748799291851,0.34057527536994464,0.16649881810291892,False
2022-04-03,0.3066080573208189,0.00032581355917871146,0.05832549017639014,0.30495729425523854,0.16506687076344112,False
2022-04-04,0.4129316319901037,0.10632357466928477,0.05931363457669995,0.341940644357521,0.25022561531117726,False
2022-04-05,0.4121283929332375,-0.0008032390568661896,0.05894897288011072,0.3772226940813867,0.21761301932558103,False
2022-04-06,0.3062054911411789,-0.1059229017920586,0.05814971737879759,0.37708850535484,0.1329558185087314,False
2022-04-07,0.4122480929312375,0.10604260179005859,0.058075603030527806,0.37686065900188465,0.2495519476087419,False
2022-04-08,0.4116538185468598,-0.0005942743843777021,0.047422490101438494,0.3767024675397587,0.21513312497840428,False
2022-04-09,0.4163205998668916,0.004666781320031843,0.04783613326313749,0.4134075037816629,0.21912756098208286,False
2022-04-10,0.4115670700496943,-0.004753529817197344,0.047776860148347866,0.4131804961544819,0.2139128481093575,False
2022-04-11,0.417248342093697,0.005681272044002705,0.0027497584343406803,0.415045337336761,0.21087850434691743,False
2022-04-12,0.4161640994955092,-0.0010842425981877901,0.0027522178206604766,0.41499317054630014,0.20830722053243034,False
2022-04-13,0.4193715170822056,0.003207417586696404,0.0028555143709133395,0.4175946528904706,0.21121908669129438,False
2022-04-14,0.4084882698157036,-0.010883247266502027,0.004437742761811588,0.4146746287978061,0.20186670928026348,False
2022-04-15,0.4090965650881502,0.0006082952724466018,0.004961952502989416,0.4123187839953531,0.20572316162640694,False
2022-04-16,0.4087245430984244,-0.00037202198972580147,0.005061842273089679,0.408769792667426,0.20526303340691238,False
2022-04-17,0.410751418354566,0.002026875256141647,0.004605522332699299,0.40952417551371356,0.20690487622066536,False
2022-04-18,0.412293315825406,0.0015418974708399924,0.0016177767075499793,0.4105897590927989,0.20693278249546498,False
2022-04-19,0.4118174373823416,-0.00047587844306440363,0.0015913824621261367,0.41162072385410453,0.2060842316506767,False
2022-04-20,0.4158017569975429,0.003984319615201293,0.0025877355065834747,0.4133041700684302,0.20961372148464852,False
2022-04-21,0.4168236704878909,0.0010219134903479699,0.0026545548003565015,0.4148142882892585,0.2092493202511211,False
2022-04-22,0.4092709943039428,-0.007552676183948059,0.00308507529595841,0.4139654739297922,0.20298670935597868,False
2022-04-23,0.4121663626855012,0.0028953683815584053,0.0030949244404272496,0.4127536758257783,0.20757077674530358,False
2022-04-24,0.3058476503260492,-0.106318712359452,0.048243998152177614,0.3757616691051644,0.13067701108562452,False
2022-04-25,0.3543144776567097,0.04846682733066049,0.04849038161489458,0.3574428302227534,0.20139536335053193,False
2022-04-26,0.4109038146741281,0.05658933701741842,0.04741726656595301,0.35702198088562903,0.2319121617554802,False
2022-04-27,0.4100750612886153,-0.0008287533855128038,0.04754889250359906,0.3917644512064844,0.21429868312937364,False
2022-04-28,0.4117004747322295,0.0016254134436141654,0.04746720790684575,0.4108931168983243,0.21583130298056813,False
2022-04-29,0.4149143279836895,0.0032138532514600082,0.02581751857867561,0.4122299546681781,0.21358482368301787,False
2022-04-30,0.4115314671924646,-0.0033828607912249065,0.0018409564997787422,0.41271542330279454,0.20511906665882057,False
2022-05-01,0.4214295260646416,0.00989805887217704,0.004549617776359449,0.4159584404135986,0.21459410424924583,False
2022-05-02,0.4084048965891981,-0.013024629475443528,0.004947347409420568,0.4137886299487681,0.2012845289338501,False
2022-05-03,0.4047489191848998,-0.003655977404298294,0.0063820041780490114,0.4115277806129132,0.20255406720677022,False
2022-05-04,0.4079549278405999,0.0032060086557000878,0.00640248840174529,0.4070362478715659,0.20621976419735902,False
2022-05-05,0.3086465201364102,-0.0993084077041897,0.046055871825764566,0.3737834557206366,0.1337419121221011,False
2022-05-06,0.4113335853050031,0.10268706516859288,0.044542898129206344,0.3759783444273377,0.24538149182892066,False
2022-05-07,0.4121362663505641,0.0008026810455610267,0.04499463540270286,0.37737212393065916,0.21530786456949091,False
2022-05-08,0.4120357884210787,-0.00010047792948542078,0.045745470477718014,0.4118352133588819,0.2151368449272373,False
2022-05-09,0.4108922982776951,-0.0011434901433836075,0.04604481410048884,0.41168811768311264,0.21431206491593024,False
2022-05-10,0.4120514811465971,0.0011591828689020423,0.0005506249432345734,0.41165985594845694,0.2064836204226161,False
2022-05-11,0.4125500186578041,0.0004985375112069867,0.0006184036716451542,0.4118312660273655,0.20654825131659318,False
2022-05-12,0.4156903722213168,0.0031403535635126656,0.0018082225418607294,0.4134306240085727,0.20914893668808432,False
2022-05-13,0.4095302170423959,-0.006160155178920879,0.0022993900860704534,0.41259020264050555,0.20337693998473577,False
2022-05-14,0.4092864704963094,-0.00024374654608649848,0.002609030230728076,0.41150235325334067,0.20509191733047438,False
2022-05-15,0.4101687467268245,0.0008822762305151222,0.0027017918686446816,0.40966181142184327,0.20588941460629573,False
2022-05-16,0.4136294784832575,0.0034607317564329665,0.0028511486382011226,0.4110282319021305,0.20842318849619887,False
2022-05-17,0.412369353176174,-0.0012601253070834706,0.0019089698144258778,0.41205585946208534,0.20618843295884715,False
2022-05-18,0.3591668019080801,-0.05320255126809392,0.023406650443857972,0.39505521118917053,0.16830396566238345,False
2022-05-19,0.4078689347883305,0.04870213288025038,0.023288328339160117,0.3931350299575282,0.22320277292607238,False
2022-05-20,0.4115735726706506,0.0037046378823201165,0.02343999986379265,0.3928697697890204,0.21158617767277987,False
2022-05-21,0.4105656873697711,-0.0010078853008794741,0.023061740121583452,0.41000273160958406,0.20959282611893842,False
2022-05-22,0.4136625273668416,0.0030968399970704996,0.02323739378952356,0.41193392913575444,0.2124077944404467,False
2022-05-23,0.4172632715682955,0.003600744201453898,0.003521233759230118,0.4138304954349694,0.21041610579642994,False
2022-05-24,0.4120324302818046,-0.005230841286490928,0.002622464976557853,0.41431940973898057,0.2049714557502666,False
2022-05-25,0.4114850386814739,-0.0005473916003306822,0.002634937754269552,0.41359358017719133,0.20610528941149164,False
2022-05-26,0.4117710594256843,0.00028602074421041346,0.0024010988473177636,0.4117628427963209,0.20645155570556883,False
2022-05-27,0.412782851419627,0.00101179199394269,0.0023948817065623136,0.41201298317559504,0.20717393964930877,False
2022-05-28,0.4120427653330291,-0.0007400860865979242,0.0004823717616362912,0.4121988920594468,0.20589583119286242,False
2022-05-29,0.41087635312044,-0.001166412212589063,0.0007031610783418974,0.4119006566243654,0.20522888511211165,False
2022-05-30,0.4103665289712119,-0.0005098241492281219,0.0009571320733960741,0.411095215808227,0.2052217436555167,False
2022-05-31,0.4126777884939951,0.0023112595227832156,0.001082881951766924,0.41130689019521566,0.2072488484941859,False
2022-06-01,0.412154568896899,-0.000523219597096114,0.0009627494997800162,0.411732962120702,0.20611286846927668,False
2022-06-02,0.5999901879176512,0.18783561902075224,0.08429213515697755,0.47494084843618173,0.3732042066964468,True
2022-06-03,0.332488159784467,-0.26750202813318424,0.09918003536122888,0.4482109721996724,0.10582947852452401,False
2022-06-04,0.4126715574121698,0.08018339762770282,0.09905069176028881,0.4483833017047627,0.2502009363464535,False
2022-06-05,0.4119363953198864,-0.0007351620922834146,0.09909113091971167,0.38569870417217444,0.2255658752162005,False
2022-06-06,0.4079956574781006,-0.00394073784178578,0.09933590703515126,0.41086787007005227,0.22268278879354483,False
2022-06-07,0.4123149649468948,0.004319307468794165,0.03526468575189653,0.4107490059149606,0.21450621186446495,False
2022-06-08,0.4123965661274066,8.160118051181442e-05,0.0019560526764804322,0.41090239618413404,0.20661397395315292,False
2022-06-09,0.3676400179620672,-0.044756548165339416,0.019549503496409763,0.3974505163454562,0.17430294523071374,False
2022-06-10,0.4124500661267968,0.04481004816472961,0.019613020538328457,0.3974955500720902,0.22359065162048297,False
2022-06-11,0.4138379384507945,0.0013878723239976742,0.02018358086560639,0.3979760075132195,0.21137204709571783,False
2022-06-12,0.3066298811945866,-0.10720805725620786,0.04677053078248075,0.37763929525739265,0.1305066295769271,False
2022-06-13,0.4175568935587113,0.11092701236412467,0.047641493042617715,0.3793415710680308,0.2515848490971166,False
2022-06-14,0.4121925521077682,-0.005364341450943111,0.048069296288839644,0.3787931089536887,0.21410083287636908,False
2022-06-15,0.4159366229060959,0.0037440707983277255,0.048454191144152316,0.41522868952419173,0.21878237092137673,False
2022-06-16,0.3356774856286847,-0.08025913727741119,0.05257649100568592,0.38793555354751624,0.1542762998322562,False
2022-06-17,0.4112734861996228,0.07559600057093807,0.03522965192601695,0.3876291982448012,0.23536147365629623,False
2022-06-18,0.4115497591129413,0.00027627291331849824,0.03451360845849833,0.38616691031374967,0.21276048312216586,False
2022-06-19,0.4083722646031887,-0.0031774945097525764,0.034142507239443655,0.4103985033052509,0.21006138539655733,False
2022-06-20,0.4120605375229011,0.0036882729197124098,0.03363282048769593,0.4106608537463437,0.21386331473490347,False
2022-06-21,0.3067719712983562,-0.10528856622454491,0.04655122275491811,0.3757349244748154,0.13110966033279825,False
2022-06-22,0.4152262132411923,0.1084542419428361,0.04703375614634604,0.37801957402081654,0.24955613043271618,False
2022-06-23,0.4109069434426325,-0.004319269798559788,0.04696367198998768,0.37763504266072695,0.21355042517974585,False
2022-06-24,0.4119102308088515,0.0010032873662189634,0.04732239644195369,0.41268112916422545,0.21572058090268215,False
2022-06-25,0.4126026702850509,0.0006924394761994024,0.04738222337333483,0.41180661484551156,0.21598551166005223,False
2022-06-26,0.4117948909536898,-0.0008077793313610582,0.0016450621625442804,0.4121025973491974,0.20598412410994543,False
2022-06-27,0.4160207399115839,0.004225848957894074,0.001979949592807774,0.4134727670501082,0.20967411456172172,False
2022-06-28,0.4174929602737278,0.0014722203621438945,0.0026201125820436585,0.4151028637130005,0.20971216876191578,False
2022-06-29,0.4101947834629028,-0.007298176810825008,0.003035681851034226,0.4145694945494049,0.20351507505841074,False
2022-06-30,0.4102107127654125,1.5929302509709586e-05,0.003402617683187742,0.4126328188340143,0.20579065871009672,False
2022-07-01,0.4123864154005803,0.002175702635167809,0.003353971017714199,0.4109306372096318,0.20751671269438335,False
2022-07-02,0.3545694333550794,-0.0578169820455009,0.02610958990686589,0.39238885384035743,0.1651615400452626,False
2022-07-03,0.3056701695071259,-0.04889926384795351,0.047526880498272736,0.3575420060875952,0.14767068169883144,False
2022-07-04,0.4113514521102189,0.10568128260309301,0.0477214904305366,0.35719701832414136,0.24692440892214468,False
2022-07-05,0.4129629549384029,0.0016115028281840083,0.04818743371387298,0.37666152551858256,0.21660241506043124,False
2022-07-06,0.4172366628619334,0.00427370792353049,0.04905872788803526,0.4138503566368517,0.2197121893856329,False
2022-07-07,0.4158247640671814,-0.001411898794752009,0.04865546402838491,0.4153414606225059,0.21721990520084208,False
2022-07-08,0.4144194092158575,-0.00140535485132387,0.0023144839183180605,0.41582694538165743,0.20725099493619523,False
2022-07-09,0.4119406514959907,-0.002478757719866831,0.0021307815415408157,0.4140616082596765,0.20565285474034345,False
2022-07-10,0.4106166891413779,-0.0013239623546127954,0.002723466155787803,0.41232558328440866,0.20545584909546266,False
2022-07-11,0.418184416224881,0.007567727083503117,0.003021105100421861,0.4135805856207499,0.2119667472575758,False
2022-07-12,0.4122747921866658,-0.005909624038215211,0.002959494545347676,0.41369196585097495,0.20495640779093785,False
2022-07-13,0.4109765140412293,-0.0012982781454364822,0.003086186923393732,0.4138119074842587,0.20571601096166248,False
2022-07-14,0.4113566936483647,0.000380179607135378,0.0031373966349145686,0.4115359999587533,0.20641988003330589,False
2022-07-15,0.4120153317544671,0.0006586381061023938,0.002964845212338269,0.4114495131480203,0.20679822635153192,False
